2,2,555,812
2,1,726,812
1,4,726,0
2,1,1069,1241
2,2,1069,1498
2,3,1241,1412
2,1,1412,1584
2,4,1584,1669
2,2,1755,1841
2,3,1927,2184
1,1,2098,0
2,4,2098,2184
2,3,2441,2869
2,4,2441,2612
2,2,2612,2784
2,4,2784,2955
2,1,2955,3041
2,3,3127,3212
2,2,3298,3641
2,1,3469,3812
1,4,3469,0
2,3,3641,3984
2,2,3812,3984
2,4,3984,4069
2,1,4155,4327
2,2,4155,4327
2,3,4327,4412
2,2,4498,4584
2,4,4669,4927
1,1,4841,0
2,3,4841,4927
2,3,5184,5612
2,4,5184,5355
2,2,5355,5527
2,4,5527,5698
2,1,5698,5784
2,3,5869,5955
2,2,6041,6298
2,1,6212,6298
1,4,6212,0
2,1,6555,6727
2,2,6555,6984
2,3,6727,6898
2,1,6898,7069
2,4,7069,7155
2,2,7241,7327
2,3,7412,7669
1,1,7584,0
2,4,7584,7669
2,3,7927,8355
2,4,7927,8098
2,2,8098,8269
2,4,8269,8441
2,1,8441,8527
2,3,8612,8698
2,2,8784,9041
2,1,8955,9041
1,4,8955,0
2,1,9127,9384
2,3,9298,9384
2,3,9469,9641
2,1,9641,9812
2,2,9641,9812
2,3,9812,9898
2,2,9984,10069
2,4,10155,10412
1,1,10327,0
2,3,10327,10412
2,3,10669,11098
2,4,10669,10841
2,2,10841,11012
2,4,11012,11184
2,1,11184,11269
2,3,11355,11441
2,2,11527,11612
1,1,11698,0
1,3,11698,0
1,4,11698,0
1,1,11869,0
1,3,11869,0
1,4,11869,0
1,1,12041,0
1,2,12041,0
1,3,12127,0
1,4,12127,0
1,3,12298,0
1,4,12298,0
1,1,12384,0
1,2,12384,0
1,4,12469,0
1,3,12555,0
1,2,12641,0
1,3,12727,0
1,4,12727,0
1,1,12812,0
1,2,12898,0
1,3,12984,0
2,1,13069,13155
2,2,13069,13155
1,4,13069,0
1,3,13241,0
1,1,13412,0
2,3,13412,13498
2,4,13412,13498
1,2,13584,0
2,1,13755,13841
2,2,13755,13841
1,4,13927,0
1,1,14098,0
1,2,14098,0
1,3,14098,0
2,1,14269,14355
2,3,14269,14355
2,2,14441,14527
2,4,14441,14527
1,3,14612,0
2,1,14784,14869
2,3,14784,14869
1,4,14784,0
1,2,14955,0
2,2,15127,15212
2,4,15127,15212
