2,1,1325,1501
1,1,1678,0
1,2,1854,0
1,4,2031,0
1,3,2207,0
2,1,2384,2913
2,4,3089,3619
2,3,3795,4325
1,2,4501,0
1,1,4678,0
1,3,4854,0
1,4,5031,0
2,2,5207,5384
2,4,5560,5737
2,3,6089,6266
1,4,6619,0
1,2,6972,0
1,1,7325,0
1,2,7678,0
1,3,8031,0
1,3,8560,0
1,4,9089,0
1,4,9442,0
1,3,9795,0
1,2,10148,0
1,4,10501,0
1,3,10854,0
2,1,11031,11913
1,3,12442,0
1,4,12795,0
1,3,12972,0
1,2,13325,0
2,1,13854,14207
1,3,14384,0
1,4,14560,0
1,3,14737,0
1,2,14913,0
2,3,15266,15619
1,4,15795,0
1,3,15972,0
1,2,16148,0
1,1,16325,0
2,1,16678,17031
1,2,17207,0
1,4,17384,0
1,3,17560,0
1,2,17737,0
2,3,18089,18442
1,4,18619,0
1,3,18795,0
1,2,18972,0
1,1,19148,0
2,1,19501,19854
1,3,20031,0
1,4,20207,0
1,3,20384,0
1,2,20560,0
2,3,20913,21266
1,4,21442,0
1,3,21619,0
1,2,21795,0
1,1,21972,0
2,2,22325,22678
1,1,22854,0
1,4,23031,0
1,3,23207,0
1,2,23384,0
2,2,23560,24795
2,1,25148,25501
1,4,25678,0
1,3,25854,0
1,1,26031,0
1,2,26207,0
2,4,26384,27089
2,1,27266,27619
1,2,27972,0
1,3,28148,0
1,2,28325,0
2,4,28501,29031
1,2,29207,0
1,4,29560,0
1,3,29737,0
2,1,30089,30442
1,2,30795,0
1,4,30972,0
1,4,31148,0
2,4,31325,31854
1,3,32207,0
1,1,32384,0
1,3,32560,0
1,2,32737,0
1,4,33089,0
2,3,33442,33972
2,4,34148,35384
1,4,35560,0
1,3,35737,0
1,2,35913,0
1,1,36089,0
1,1,36442,0
1,2,36619,0
1,2,36795,0
2,4,36972,37501
2,3,37678,38031
2,2,38207,38384
1,1,38560,0
1,4,38737,0
1,2,38913,0
2,3,39266,39619
1,2,39795,0
1,1,39972,0
1,3,40148,0
1,2,40325,0
2,3,40501,40854
2,3,41031,41737
2,1,42089,42420
2,4,42619,43126
1,1,43501,0
1,3,43678,0
1,1,43854,0
1,2,44031,0
1,4,44384,0
2,2,44737,45089
1,3,45266,0
2,2,45442,46325
1,1,46854,0
1,2,47031,0
1,4,47207,0
1,3,47384,0
2,2,47560,47913
1,1,48089,0
1,3,48442,0
1,2,48619,0
1,3,48795,0
2,4,48972,49325
1,2,49501,0
2,3,49854,50207
1,2,50384,0
1,3,50737,0
1,2,50913,0
1,4,51266,0
1,3,51442,0
1,2,51619,0
1,4,51795,0
1,3,51972,0
1,1,52148,0
1,2,52325,0
2,3,52678,52854
1,3,53031,0
1,2,53207,0
1,1,53384,0
1,3,53560,0
1,4,53737,0
1,2,54266,0
1,2,54442,0
1,3,54619,0
1,3,54795,0
1,4,55148,0
1,3,55501,0
1,2,55678,0
1,3,55854,0
1,1,56031,0
1,2,56384,0
2,1,56560,57442
1,1,58148,0
1,2,58325,0
1,4,58501,0
1,3,58678,0
2,2,58854,59031
1,4,59207,0
2,3,59384,59737
1,1,59913,0
1,2,60089,0
2,3,60266,60442
1,4,60619,0
1,3,60795,0
2,1,60972,61501
2,2,61678,61854
1,4,62031,0
1,2,62207,0
1,4,62560,0
1,3,62737,0
1,2,62913,0
1,4,63089,0
1,3,63266,0
1,1,63442,0
1,2,63619,0
2,3,63972,64148
1,3,64325,0
1,2,64501,0
1,1,64678,0
1,1,65031,0
1,4,65384,0
1,3,65737,0
2,2,65913,66089
1,4,66266,0
1,3,66442,0
1,2,66795,0
1,1,67148,0
2,2,67501,67854
1,4,68031,0
1,2,68207,0
1,1,68384,0
1,3,68560,0
1,4,68913,0
2,4,69089,69619
2,3,70148,70854
1,2,71384,0
1,1,71560,0
1,1,71913,0
1,3,72266,0
1,2,72442,0
1,3,72619,0
2,4,72795,72972
1,3,73148,0
1,1,73325,0
1,2,73501,0
2,3,73854,74031
1,3,74207,0
1,4,74384,0
2,4,74737,74913
1,2,75266,0
1,3,75442,0
1,4,75619,0
1,3,75795,0
2,2,76148,76325
1,1,76678,0
1,2,77031,0
2,2,77207,77737
1,3,78089,0
1,1,78266,0
1,3,78442,0
2,4,78619,78795
2,1,78972,79148
2,3,79501,79854
1,2,80031,0
1,1,80207,0
1,3,80560,0
2,4,80913,81266
2,3,81442,81619
1,4,81795,0
1,3,81972,0
1,2,82325,0
2,3,82854,83384
1,4,83560,0
1,3,83737,0
1,1,83913,0
1,2,84089,0
2,4,84266,84795
2,2,85148,85501
1,4,85678,0
1,4,86031,0
2,4,86207,86384
1,1,86560,0
1,2,86737,0
1,3,86913,0
2,2,87089,87442
2,1,87619,87795
1,1,87972,0
1,4,88325,0
1,2,88501,0
1,3,88854,0
1,4,89031,0
1,3,89384,0
1,2,89560,0
1,3,89737,0
1,4,89913,0
1,3,90089,0
1,1,90266,0
1,2,90442,0
1,3,90795,0
1,3,90972,0
1,3,91148,0
2,1,91325,91678
1,1,91854,0
2,2,92207,92560
1,3,92737,0
1,4,93089,0
1,3,93266,0
1,2,93619,0
2,1,93972,94325
1,2,94501,0
1,2,94678,0
1,3,95031,0
1,3,95207,0
1,4,95384,0
1,3,95560,0
1,2,95913,0
1,1,96266,0
1,3,96619,0
2,1,96972,97501
2,2,97854,98207
1,4,98384,0
1,3,98648,0
1,2,98913,0
1,1,99089,0
1,3,99354,0
1,2,99619,0
1,1,99795,0
2,2,99972,100325
1,3,100501,0
1,4,100678,0
1,3,100854,0
1,2,101031,0
2,3,101384,101737
1,4,101913,0
1,3,102089,0
1,2,102266,0
1,1,102442,0
2,2,102795,103148
1,1,103325,0
1,4,103501,0
1,3,103678,0
1,2,103854,0
2,3,104207,104560
1,4,104737,0
1,3,104913,0
1,2,105089,0
1,1,105266,0
2,1,105619,105972
1,2,106148,0
1,4,106325,0
1,3,106501,0
1,2,106678,0
2,4,107031,107384
1,4,107560,0
1,3,107737,0
1,2,107913,0
1,1,108089,0
2,2,108442,108795
1,3,108972,0
1,4,109148,0
1,3,109325,0
1,2,109501,0
2,1,109678,110913
1,1,111266,0
1,2,111442,0
1,2,111619,0
1,4,111795,0
1,3,111972,0
1,1,112148,0
1,2,112325,0
2,3,112501,112678
1,4,112854,0
1,3,113031,0
1,2,113384,0
1,1,113560,0
1,2,113737,0
1,1,114089,0
1,2,114266,0
1,2,114442,0
1,4,114619,0
1,3,114795,0
1,1,114972,0
1,2,115148,0
2,3,115325,115501
1,4,115678,0
1,2,115854,0
1,4,116207,0
1,2,116384,0
1,1,116560,0
1,2,116913,0
2,3,117089,117795
1,1,118325,0
1,3,118501,0
1,1,118678,0
1,2,118854,0
1,4,119207,0
2,3,119560,119913
1,4,120089,0
2,4,120266,121325
1,4,121678,0
1,3,121854,0
1,2,122031,0
1,1,122207,0
1,2,122560,0
1,4,122737,0
1,2,122913,0
1,4,123089,0
1,3,123266,0
1,1,123442,0
1,2,123619,0
2,3,123795,124148
1,3,124325,0
1,2,124678,0
1,1,124854,0
1,2,125031,0
1,1,125384,0
2,3,125560,125737
1,4,125913,0
1,3,126089,0
1,1,126266,0
1,2,126442,0
2,3,126619,126795
1,4,126972,0
1,3,127148,0
1,4,127501,0
1,3,127678,0
1,2,127854,0
1,1,128207,0
1,2,128384,0
1,3,128560,0
2,3,128737,129266
1,3,129619,0
1,4,129795,0
1,2,129972,0
1,3,130148,0
2,4,130501,130678
1,3,130854,0
1,3,131384,0
2,3,131560,132597
1,1,132972,0
1,2,133148,0
1,4,133325,0
1,3,133501,0
2,2,133678,133854
1,4,134031,0
1,3,134207,0
1,2,134560,0
1,3,134737,0
1,2,134913,0
2,1,135089,135266
1,4,135442,0
1,3,135619,0
1,2,135972,0
1,1,136148,0
1,2,136325,0
1,1,136501,0
1,4,136854,0
1,3,137031,0
1,4,137384,0
1,3,137560,0
1,1,137737,0
1,4,137913,0
1,3,138089,0
1,1,138266,0
1,2,138442,0
1,3,138795,0
1,3,139148,0
1,2,139325,0
1,1,139501,0
1,3,139678,0
1,4,139854,0
1,2,140207,0
1,3,140384,0
1,3,140560,0
1,1,140737,0
1,3,140913,0
1,4,141266,0
1,3,141619,0
1,1,141795,0
1,3,141972,0
2,2,142148,142325
1,3,142501,0
2,1,142678,143737
1,1,144266,0
